id,acct_id,acct_name,acct_number,acct_type,balance,acct_status,open_date,closed_date,margin_enabled,risk_tolerance,created_date
477,00478A000000U5DtWAOV,acct_67,1065795265,individual,631591,open,2020-02-18T00:00:00Z,2127-06-10T00:00:00Z,yes,low,2022-03-14T00:00:00Z
478,00479A000000U5DtWAOV,acct_421,1420528986,joint,1341058,open,2020-11-03T00:00:00Z,2383-03-16T00:00:00Z,no,medium,2023-04-06T00:00:00Z
479,00480A000000U5DtWAOV,acct_802,1802150828,trust,2104302,open,2021-08-09T00:00:00Z,2658-05-09T00:00:00Z,pending,high,2024-05-28T00:00:00Z
480,00481A000000U5DtWAOV,acct_476,1475962547,joint,1451925,open,2020-12-13T00:00:00Z,2423-03-04T00:00:00Z,no,medium,2023-06-06T00:00:00Z
481,00482A000000U5DtWAOV,acct_361,1360069514,joint,1220139,open,2020-09-20T00:00:00Z,2339-08-12T00:00:00Z,no,medium,2023-01-30T00:00:00Z
482,00483A000000U5DtWAOV,acct_58,1056910850,individual,613822,open,2020-02-12T00:00:00Z,2121-01-13T00:00:00Z,yes,low,2022-03-04T00:00:00Z
483,00484A000000U5DtWAOV,acct_223,1222420888,joint,944842,open,2020-06-11T00:00:00Z,2240-05-14T00:00:00Z,no,low,2022-09-02T00:00:00Z
484,00485A000000U5DtWAOV,acct_286,1285515204,joint,1071030,open,2020-07-27T00:00:00Z,2285-11-09T00:00:00Z,no,medium,2022-11-10T00:00:00Z
485,00486A000000U5DtWAOV,acct_180,1179265182,joint,858530,open,2020-05-11T00:00:00Z,2209-04-03T00:00:00Z,no,low,2022-07-16T00:00:00Z
486,00487A000000U5DtWAOV,acct_435,1434869405,joint,1369739,open,2020-11-13T00:00:00Z,2393-07-17T00:00:00Z,no,medium,2023-04-22T00:00:00Z
487,00488A000000U5DtWAOV,acct_261,1259763963,joint,1019528,open,2020-07-09T00:00:00Z,2267-04-17T00:00:00Z,no,medium,2022-10-12T00:00:00Z
488,00489A000000U5DtWAOV,acct_506,1505838120,trust,1511676,open,2021-01-04T00:00:00Z,2444-09-16T00:00:00Z,pending,medium,2023-07-09T00:00:00Z
489,00490A000000U5DtWAOV,acct_563,1562083810,trust,1624168,open,2021-02-14T00:00:00Z,2485-04-06T00:00:00Z,pending,medium,2023-09-08T00:00:00Z
490,00491A000000U5DtWAOV,acct_803,1803222398,trust,2106445,open,2021-08-09T00:00:00Z,2659-02-15T00:00:00Z,pending,high,2024-05-30T00:00:00Z
491,00492A000000U5DtWAOV,acct_406,1405534423,joint,1311069,open,2020-10-23T00:00:00Z,2372-05-23T00:00:00Z,no,medium,2023-03-21T00:00:00Z
492,00493A000000U5DtWAOV,acct_768,1767785940,trust,2035572,open,2021-07-14T00:00:00Z,2633-07-29T00:00:00Z,pending,high,2024-04-21T00:00:00Z
493,00494A000000U5DtWAOV,acct_723,1722757439,trust,1945515,open,2021-06-12T00:00:00Z,2601-02-09T00:00:00Z,pending,medium,2024-03-02T00:00:00Z
494,00495A000000U5DtWAOV,acct_197,1196325457,joint,892651,open,2020-05-23T00:00:00Z,2221-07-21T00:00:00Z,no,low,2022-08-04T00:00:00Z
495,00496A000000U5DtWAOV,acct_188,1186945694,joint,873891,open,2020-05-16T00:00:00Z,2214-10-16T00:00:00Z,no,low,2022-07-25T00:00:00Z
496,00497A000000U5DtWAOV,acct_319,1318238729,joint,1136477,open,2020-08-20T00:00:00Z,2309-06-15T00:00:00Z,no,medium,2022-12-15T00:00:00Z
497,00498A000000U5DtWAOV,acct_718,1718099639,trust,1936199,open,2021-06-08T00:00:00Z,2597-10-01T00:00:00Z,pending,medium,2024-02-26T00:00:00Z
498,00499A000000U5DtWAOV,acct_682,1681442287,trust,1862885,open,2021-05-12T00:00:00Z,2571-04-27T00:00:00Z,pending,medium,2024-01-17T00:00:00Z
499,00500A000000U5DtWAOV,acct_290,1289533157,joint,1079066,open,2020-07-30T00:00:00Z,2288-10-02T00:00:00Z,no,medium,2022-11-14T00:00:00Z
